id,user_id,started_at,ended_at,created_at,site_type,cloud_cover,wind_intensity,shadow,temperature,notes,picture_id,duration,lat,lng,management_type,crop,site_name,bumble_bee,bumble_bee_amended,honeybee,honeybee_amended,large_dark_bee,large_dark_bee_amended,small_dark_bee,small_dark_bee_amended,greenbee,greenbee_amended,non_bee,non_bee_amended,picture_url
cafa5fce-40cc-43c2-8340-b07f33305145,1,2020-03-02T21:39:26Z,2020-03-02T21:39:37Z,2020-03-02T21:39:53Z,orchard,sunny,gusty,NA,just-right,NA,NA,10 seconds,37.785834,-122.406417,conventional,apple,Backyard prairie,3,NA,1,NA,1,NA,1,NA,0,NA,1,NA,NA
ef50dcca-59be-4717-a15a-78f62a9242c8,1,2020-03-31T01:10:54Z,2020-03-31T01:11:10Z,2020-03-31T01:11:34Z,orchard,sunny,gentle-breeze,NA,just-right,this orchard is huge,fce298f5-dfe1-44ae-a0e6-755d0f2fde5b,14 seconds,38.5498193605231,-121.43560943205,conventional,apple,super orchard,4,0,5,11,2,0,5,2,1,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/fce298f5-dfe1-44ae-a0e6-755d0f2fde5b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=e6eae71068ca2308aa65df261c870d251a3b85e292f6bf623dcdfb6b138e6b58&X-Amz-SignedHeaders=host
0688828d-4630-413d-a6c3-6d79c1de7404,1,2020-04-01T23:52:30Z,2020-04-01T23:57:30Z,2020-04-01T23:58:18Z,lawn-and-garden,sunny,no-wind,NA,just-right,Actually there was a gentle breeze,db6fdd6d-570d-4a38-ab81-637f247c3045,5 minutes,38.54949561,-121.43556286,organic,Blueberry,Sacramento Backyard,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/db6fdd6d-570d-4a38-ab81-637f247c3045?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=4e48ea2f6062b55dca6708dd92a52ee2c114308188ee539539955490c04fd67b&X-Amz-SignedHeaders=host
89664e3e-6cb5-40d1-a7b8-a22beac611c0,1,2020-04-05T22:48:07Z,2020-04-05T22:48:12Z,2020-04-05T22:48:46Z,road-field-edge,sunny,steady-wind,NA,cool,NA,13bfc177-94d7-4337-be76-49b3d54e47e4,3 seconds,38.54954299,-121.43552825,conventional,NA,NA,0,0,0,0,0,0,2,0,0,42,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/13bfc177-94d7-4337-be76-49b3d54e47e4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=6a57bffe80258b3de6338978d12ef2412792d7342bc4366b4b381c708f41a98f&X-Amz-SignedHeaders=host
a47cce40-ea16-402d-9b3d-27363e58bbb2,88,2020-04-05T22:59:13Z,2020-04-05T22:59:49Z,2020-04-05T23:00:24Z,orchard,rainy,gusty,TRUE,cool,NA,73a4a36b-84af-4fc3-a290-4094656785be,34 seconds,38.5494966333743,-121.435191954634,organic,special crops,jeremys house,2,NA,0,NA,1,NA,0,NA,1,NA,4,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/73a4a36b-84af-4fc3-a290-4094656785be?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=5ca18d1259346360fd9e3f786b0fe8910c849f3caf78e99c067ade879f1ba53b&X-Amz-SignedHeaders=host
a5e0066e-eb63-4cbc-ad00-c875d9ca12a2,6,2020-04-07T16:27:40Z,2020-04-07T16:32:40Z,2020-04-07T16:55:38Z,lawn-and-garden,sunny,gentle-breeze,NA,just-right,NA,f7b70731-57f1-492e-bb5a-9b361ce8c3fe,5 minutes,43.0732431881351,-89.4459728945442,unknown,none,My Home,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f7b70731-57f1-492e-bb5a-9b361ce8c3fe?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=f3c5895eac9eaf358dfe3fe7088ec75283400fc0391b956e4984cdf10a3a0f7c&X-Amz-SignedHeaders=host
f72e25ed-120e-4b0e-b828-d520f48cf490,6,2020-04-07T16:36:56Z,2020-04-07T16:41:57Z,2020-04-07T16:56:41Z,lawn-and-garden,sunny,gentle-breeze,NA,just-right,NA,e43844c2-09c2-451b-8c74-8111e8810c14,5 minutes,43.0733132276981,-89.4459788588128,unknown,none,My Home,0,NA,0,NA,5,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/e43844c2-09c2-451b-8c74-8111e8810c14?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=992baf159996d5344967ec980bedd9580bd5a361c332d2fb542570e68ad829c2&X-Amz-SignedHeaders=host
b3d77e21-10b4-46f6-ad7d-170ee6f1d1d7,69,2020-05-02T18:27:04Z,2020-05-02T18:32:24Z,2020-05-03T14:05:35Z,road-field-edge,cloudy,steady-wind,NA,just-right,honeybee should be 0 l cannot change it to 0,aaa292e1-b75c-4372-99ca-859419c21072,5 minutes,42.7789940172806,-90.3280658461154,organic,NA,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/aaa292e1-b75c-4372-99ca-859419c21072?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=0c896ee1e5582d7f4baec67e965caf8e62fd27d4a0626bf60d13ae90c8dcd1e9&X-Amz-SignedHeaders=host
1137ab66-0f8c-4103-b594-6c1cd282c912,69,2020-05-03T13:59:49Z,2020-05-03T14:04:54Z,2020-05-16T19:42:44Z,road-field-edge,sunny,no-wind,NA,just-right,NA,37d6a8ef-cea6-4d4f-acc8-11c9d5e85a57,5 minutes,42.7775819599628,-90.3284562751651,organic,NA,NA,0,0,6,0,0,0,0,0,1,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/37d6a8ef-cea6-4d4f-acc8-11c9d5e85a57?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=3a51f9481e79865c2cee52dab32c6d2070696a4314c0fbf09f65d9aa0818732c&X-Amz-SignedHeaders=host
013a64a1-fa2a-492e-a9ec-71b0dced4656,69,2020-05-03T18:11:51Z,2020-05-03T18:19:11Z,2020-05-16T22:01:07Z,road-field-edge,sunny,gentle-breeze,NA,just-right,NA,c1d493bf-8991-4095-a409-ef49fa823307,5 minutes,42.777578481473,-90.328350327909,organic,NA,NA,0,NA,3,NA,0,NA,1,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/c1d493bf-8991-4095-a409-ef49fa823307?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=50bde9e3eaacfca417df24f4f51d1e13beee3a9a787a4b4e788f7aec8a1c7e03&X-Amz-SignedHeaders=host
70be3b2d-6c3c-4263-9364-d3a55c784302,1,2020-05-09T19:40:59Z,2020-05-09T19:41:05Z,2020-05-09T19:41:32Z,prairie,cloudy,steady-wind,TRUE,hot,NA,1c8074e9-f753-4031-afe6-d44954de413c,5 seconds,38.5499031991173,-121.43545607208,conventional,NA,NA,2,NA,3,NA,0,NA,1,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/1c8074e9-f753-4031-afe6-d44954de413c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=f9b9410d41b5c240cca87586769856c986d7f3593570010609285f7012483cec&X-Amz-SignedHeaders=host
8bfe5ad3-a5c6-4859-a392-01c1661e8ee1,6,2020-05-12T18:50:17Z,2020-05-12T18:55:17Z,2020-05-13T21:35:58Z,orchard,sunny,no-wind,NA,just-right,tree is not quite in full bloom.,17b7d73a-de95-4ddd-a1ad-eee4bf12ae7f,5 minutes,43.0724138888414,-89.4492068795894,organic,apple,Lucia Crest Park,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/17b7d73a-de95-4ddd-a1ad-eee4bf12ae7f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=f581142d689610ccd82a601447eb1d497c10ec5b4c0d727f5cf7a190eb62ff9f&X-Amz-SignedHeaders=host
3f092c6b-4f20-4c1c-963a-e7a961198c5c,24,2020-05-12T18:50:24Z,2020-05-12T18:55:24Z,2020-05-13T21:54:42Z,orchard,sunny,gentle-breeze,NA,cool,NA,4ff55d4a-04da-4782-b854-2761096e12ba,5 minutes,43.0725956,-89.4486414,unknown,apple,Lucia Crest park,0,NA,0,NA,1,NA,5,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/4ff55d4a-04da-4782-b854-2761096e12ba?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=37b0e3720afab7bc18a102315e68484100b9ee56b7f8f0da588241abfa7d965c&X-Amz-SignedHeaders=host
f7049c12-716a-41b3-ae6e-452d92bb7860,24,2020-05-12T18:57:47Z,2020-05-12T19:02:47Z,2020-05-13T21:55:18Z,orchard,sunny,gentle-breeze,NA,cool,NA,077ef715-1ac6-4bd4-a445-a096d49a8f7a,5 minutes,43.0725685,-89.4486477,unknown,Cherry,Lucia Crest park,0,0,11,0,1,2,2,0,0,0,2,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/077ef715-1ac6-4bd4-a445-a096d49a8f7a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=7ff6b52938dc6878aaac1a7bd5359cd0a303437d54ddd6f89bd169c09ec618a1&X-Amz-SignedHeaders=host
09eb2449-2964-47f1-8374-7083a82fc160,6,2020-05-12T18:58:14Z,2020-05-12T19:03:14Z,2020-05-13T21:37:24Z,orchard,sunny,no-wind,NA,just-right,full bloom!,c133cfee-d2e1-43ae-8d24-55ec539b088c,5 minutes,43.072518939225,-89.4488088160265,organic,cherry,Lucia Crest Park,0,NA,0,NA,6,NA,4,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/c133cfee-d2e1-43ae-8d24-55ec539b088c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=e5745ac35e8a1a63a6a17e6ef13a2bb8540da291014c00f1162e27ad05541afb&X-Amz-SignedHeaders=host
2606108d-290c-43c2-b498-444b34dab15b,24,2020-05-12T19:04:51Z,2020-05-12T19:09:51Z,2020-05-13T21:55:43Z,orchard,sunny,gentle-breeze,NA,cool,NA,8387692b-3b68-4e11-a2c5-7379e6aa1ebb,5 minutes,43.0725966,-89.4486253,unknown,Plum,Lucia Crest park,0,NA,0,NA,0,NA,4,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/8387692b-3b68-4e11-a2c5-7379e6aa1ebb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=93b9b10930c3117e79235129a5223670210c0003a5a731bec45bfc6e3b41f382&X-Amz-SignedHeaders=host
5b00c542-c1d0-41c3-919d-58bc8f2700f0,6,2020-05-12T19:04:58Z,2020-05-12T19:09:59Z,2020-05-13T21:38:44Z,orchard,sunny,no-wind,NA,just-right,NA,860089bb-1eff-4a34-85ac-6c89ffdf128d,5 minutes,43.0724724079298,-89.4490557833694,organic,Plum,Lucia Crest Park,0,NA,0,NA,3,NA,1,NA,0,NA,4,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/860089bb-1eff-4a34-85ac-6c89ffdf128d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=1f74b90258289279fe1720446b20b555262b3b1f64c085b70ff18b851f280431&X-Amz-SignedHeaders=host
819389a0-9ad4-4503-8385-966deab2a407,101,2020-05-13T15:31:58Z,2020-05-13T15:36:58Z,2020-05-22T22:56:33Z,orchard,sunny,gentle-breeze,NA,just-right,it got a little Gusty and the location is off by about a mile but I don't know how to fix it,94603e02-d220-47eb-8127-723b521adf4e,5 minutes,42.6040905,-89.3907194,conventional,apple,hill orchard,2,NA,11,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/94603e02-d220-47eb-8127-723b521adf4e?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=6717193847ee61cf0339916d9bc1ba587a3b74033d1678464c4650de06e4a20d&X-Amz-SignedHeaders=host
82f9ba24-fd4d-4a72-addf-2c6e9606a983,101,2020-05-13T17:09:33Z,2020-05-13T17:14:33Z,2020-05-22T22:56:33Z,orchard,sunny,steady-wind,NA,just-right,NA,d3fdbb3e-ab05-4361-9e89-62afd3e222bb,5 minutes,42.590628100000004,-89.4104963,conventional,apple,NA,0,NA,35,NA,2,NA,0,NA,0,NA,5,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/d3fdbb3e-ab05-4361-9e89-62afd3e222bb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=5bb6d473f256227d8caa3a608b2ab771cf324a9641965d9e281aa2afdc12f2d8&X-Amz-SignedHeaders=host
d8d878b3-3f92-4cd6-976e-40d8aac3fc1d,101,2020-05-13T17:17:21Z,2020-05-13T17:22:21Z,2020-05-22T22:56:34Z,orchard,sunny,gusty,NA,just-right,NA,f58980b1-c7b3-4741-a724-f594355c6418,5 minutes,42.5776385,-89.4424515,conventional,apple,behind the barn,0,NA,7,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f58980b1-c7b3-4741-a724-f594355c6418?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=b97cd8fbc5edffe14aad1dd92ff33c6e3a22a82ee5729e05fc3b98b6fc40e787&X-Amz-SignedHeaders=host
5cccd62a-34f6-4db6-99dd-331d15b41921,36,2020-05-13T17:23:55Z,2020-05-13T17:28:55Z,2020-05-15T22:16:32Z,orchard,sunny,gentle-breeze,NA,just-right,NA,40df5355-a9b2-406f-b3fa-22fe5fbd3949,5 minutes,43.0244718818395,-89.2220225092855,ecologically advanced IPM,Pear,door creek orchard,1,NA,3,NA,0,NA,18,NA,0,NA,4,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/40df5355-a9b2-406f-b3fa-22fe5fbd3949?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=80b47d9179f3b0203db0699650d7c0a03a5ddafd0b95f37c52efef4b0868e794&X-Amz-SignedHeaders=host
7ac3a192-192e-49d3-b9f7-7746f8382f8e,36,2020-05-13T17:31:31Z,2020-05-13T17:33:27Z,2020-05-15T22:21:39Z,orchard,sunny,gentle-breeze,NA,just-right,NA,81ea45df-5cd7-45b3-8e83-eca639492116,5 minutes,43.0245624483032,-89.221828300589,ecologically advanced IPM,Cherry,door creek orchard,1,NA,2,NA,0,NA,19,NA,0,NA,2,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/81ea45df-5cd7-45b3-8e83-eca639492116?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=def63e675f354d09e3c46ac449e4f0fb6b037f2cc37086e8225bde8995890320&X-Amz-SignedHeaders=host
1df3b6d2-9279-4c68-824e-60d630884109,6,2020-05-13T19:21:57Z,2020-05-13T19:26:57Z,2020-05-13T21:40:25Z,orchard,sunny,gusty,NA,just-right,NA,553cf82d-59ac-466a-9565-4dab8aebdf5a,5 minutes,43.0725232773347,-89.4490503392636,organic,apple,Lucia Crest Park,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/553cf82d-59ac-466a-9565-4dab8aebdf5a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=fc076094e284b293bd551984e9c117ec1fea914efcff7ceab23d16cff7568e3e&X-Amz-SignedHeaders=host
ee54e1af-f8b3-4792-981d-36d1cada6f37,6,2020-05-13T19:29:26Z,2020-05-13T19:34:26Z,2020-05-13T21:58:55Z,orchard,sunny,gusty,NA,just-right,in full bloom,26b4aa2e-65a9-4e48-a9ae-4358708e13b7,5 minutes,43.0726515648146,-89.4490825596746,organic,cherry,Lucia Crest Park,0,NA,12,NA,2,NA,6,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/26b4aa2e-65a9-4e48-a9ae-4358708e13b7?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=165f875f693cfc3d1163adf6b1f1ab18a09a3ffc37df63b73faa310d2e5d1862&X-Amz-SignedHeaders=host
df03722e-eeaa-4c63-ab46-4ab07d0cb96f,6,2020-05-13T19:40:31Z,2020-05-13T19:45:31Z,2020-05-14T18:10:29Z,orchard,sunny,gusty,NA,just-right,NA,ceb50c32-b6dd-45f0-ae8d-79b8a64837ca,5 minutes,43.0727437776221,-89.4489299101899,organic,apple,Lucia Crest Park,0,NA,10,NA,0,NA,1,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/ceb50c32-b6dd-45f0-ae8d-79b8a64837ca?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=497f07d874568175f2a628671095762ba8ab2948c3ae2637deaf59ccbe7f3671&X-Amz-SignedHeaders=host
d5d6f7fd-71b3-4d80-970b-c644e89a987c,69,2020-05-15T15:29:44Z,2020-05-15T15:36:11Z,2020-05-16T23:22:53Z,orchard,sunny,gentle-breeze,NA,just-right,Pristine apple early bloom,39d544dd-cf31-48f6-8a90-9f51af26e21c,5 minutes,42.7779428,-90.3279067,organic,apple,NA,0,0,0,0,0,0,0,0,0,0,1,1,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/39d544dd-cf31-48f6-8a90-9f51af26e21c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=fb3c756e7a85c9060b63ed7d452e21cd5d90b55758001e17e4fefc3d14fbf1f0&X-Amz-SignedHeaders=host
6624aa90-b534-4593-a078-b4ec4760db3c,6,2020-05-15T16:29:09Z,2020-05-15T16:34:09Z,2020-05-15T17:11:21Z,orchard,sunny,no-wind,NA,just-right,NA,bd8df937-7484-43f1-8336-63bba2ae1a6d,5 minutes,43.0725630662949,-89.4489813507254,organic,apple,Lucia Crest Park,0,NA,0,NA,3,NA,2,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/bd8df937-7484-43f1-8336-63bba2ae1a6d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=d14efa999fe77b66742f893c374658ab82e94ac3bb89510447a799b51a18e26c&X-Amz-SignedHeaders=host
04ee8350-011d-40fd-866b-75f8bb138947,6,2020-05-15T16:38:30Z,2020-05-15T16:43:30Z,2020-05-15T17:13:32Z,orchard,sunny,no-wind,NA,just-right,NA,7e614f2d-1261-4d4e-89d4-4a0fd0d6a7bf,5 minutes,43.0725836373413,-89.4489577733379,organic,cherry,Lucia Crest Park,0,NA,0,NA,3,NA,4,NA,0,NA,2,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/7e614f2d-1261-4d4e-89d4-4a0fd0d6a7bf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=cd9e47beaed238105bc5dd2b92c22b7e6d76257df41106d4677b9a68ae7fedb7&X-Amz-SignedHeaders=host
ffba30c5-b81b-4c66-918a-2beaadd47444,69,2020-05-15T16:42:31Z,2020-05-15T16:47:49Z,2020-05-29T01:44:02Z,orchard,sunny,gentle-breeze,NA,just-right,NA,63aef556-4a37-4ac7-b916-f5f27c5b1346,5 minutes,42.7784872,-90.328342,organic,apple,S3X Williams Pride full bloom,1,0,0,0,0,0,0,0,0,0,0,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/63aef556-4a37-4ac7-b916-f5f27c5b1346?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=f4f077dc6c2efbceb565c7a43575deaaf02756baa559c07877d628345c47e3da&X-Amz-SignedHeaders=host
56a70c36-8fef-44e0-be68-c1a54e7714a7,69,2020-05-15T16:49:43Z,2020-05-15T16:56:20Z,2020-05-29T01:44:02Z,orchard,sunny,gentle-breeze,NA,just-right,NA,6c19c0ff-4955-4892-8792-42b87f7afee6,5 minutes,42.7784578,-90.3283656,organic,apple,S3X Williams Pride full bloom,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/6c19c0ff-4955-4892-8792-42b87f7afee6?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=0ea580797141434cecec1be279ff561a149c558f0db03e07993cafc51331922c&X-Amz-SignedHeaders=host
b1b93b0a-2670-4855-81a0-e2f121a7abf2,6,2020-05-15T16:55:38Z,2020-05-15T17:00:39Z,2020-05-15T17:18:36Z,orchard,sunny,no-wind,NA,just-right,NA,61abe311-b044-4f84-aab3-5cdae863d77d,5 minutes,43.0726528361601,-89.4491506515976,organic,apple,Lucia Crest Park,1,0,0,0,7,0,3,0,0,0,0,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/61abe311-b044-4f84-aab3-5cdae863d77d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=c973efaef97ee67adf4247481aa6d969725494f33370fdebdbd148104c9d3df8&X-Amz-SignedHeaders=host
a1aaa7f3-5b5d-4912-8289-689f9f18a452,69,2020-05-15T16:58:14Z,2020-05-15T17:03:26Z,2020-05-29T01:44:03Z,orchard,sunny,gentle-breeze,NA,just-right,NA,d0bd0730-8c08-4abb-9b3d-30c4e6cc2315,5 minutes,42.7783026,-90.3282923,organic,apple,S3 Williams Pride early full bloo.,0,0,0,0,0,0,6,7,0,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/d0bd0730-8c08-4abb-9b3d-30c4e6cc2315?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200703%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200703T194640Z&X-Amz-Expires=604800&X-Amz-Signature=5f97c8c20d0f72174c182a194935f3199013821ed5f876ef228961a92f7dee62&X-Amz-SignedHeaders=host
