id,user_id,started_at,ended_at,created_at,site_type,cloud_cover,wind_intensity,shadow,temperature,notes,picture_id,duration,lat,lng,management_type,crop,site_name,bumble_bee,bumble_bee_amended,honeybee,honeybee_amended,large_dark_bee,large_dark_bee_amended,small_dark_bee,small_dark_bee_amended,greenbee,greenbee_amended,non_bee,non_bee_amended,picture_url
21c2dbb1-c551-41c6-9d77-81da4cbf2962,1,2019-10-15T02:11:52Z,2019-10-15T02:11:58Z,2019-10-15T02:13:10Z,corn-soybeans-alfalfa,sunny,steady-wind,NA,hot,NA,0a75f104-28c8-4224-9ad8-0630ec61224f,3 seconds,43.077418861777,-89.3727953790755,conventional,NA,NA,1,0,0,0,2,0,0,0,1,11,0,4,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/0a75f104-28c8-4224-9ad8-0630ec61224f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=4aaffa4b01357746b9645a23fa521e819c927b17efa3075d57bfda2c85c9539c&X-Amz-SignedHeaders=host
1f5aa161-b22c-45fc-9071-9034326b273e,1,2019-10-15T02:33:47Z,2019-10-15T02:33:50Z,2019-10-15T02:33:53Z,road-field-edge,sunny,gusty,NA,just-right,NA,NA,2 seconds,43.0774779,-89.3729277,conventional,NA,NA,0,NA,0,NA,1,NA,0,NA,3,NA,1,NA,NA
cd4da6c2-0556-4906-a612-2a4c460beb7d,1,2019-10-15T02:34:57Z,2019-10-15T02:35:14Z,2019-10-15T02:35:18Z,fruit-vegetable-field,cloudy,gentle-breeze,TRUE,cool,NA,NA,12 seconds,43.0774779,-89.3729277,conventional,NA,NA,11,NA,7,NA,0,NA,1,NA,1,NA,0,NA,NA
e2ef306e-e18a-43ad-af20-ce9d650f36a0,1,2019-10-15T02:45:07Z,2019-10-15T02:45:28Z,2019-10-15T02:45:32Z,woodland,sunny,steady-wind,NA,cool,NA,NA,19 seconds,43.0774831,-89.3729099,organic,NA,NA,2,NA,1,NA,1,NA,1,NA,1,NA,0,NA,NA
a4164ca7-e408-40c6-8651-8ab5c8491a51,1,2019-10-15T02:58:06Z,2019-10-15T02:58:15Z,2019-10-15T02:58:22Z,prairie,rainy,gentle-breeze,TRUE,cool,NA,NA,8 seconds,37.785834,-122.406417,organic,NA,NA,5,NA,2,NA,0,NA,1,NA,0,NA,2,NA,NA
bb4515c1-a70b-476f-badd-680b017f6e79,1,2019-10-15T03:21:48Z,2019-10-15T03:21:58Z,2019-10-15T03:22:01Z,corn-soybeans-alfalfa,cloudy,gentle-breeze,TRUE,just-right,NA,NA,8 seconds,43.0774952,-89.3728984,organic,NA,NA,5,NA,8,NA,0,NA,0,NA,1,NA,0,NA,NA
3ef41d29-701c-4f6c-93ad-d92ea4e1a9fa,1,2019-10-26T18:41:29Z,2019-10-26T18:42:14Z,2019-10-26T18:42:20Z,corn-soybeans-alfalfa,cloudy,gentle-breeze,TRUE,just-right,NA,NA,43 seconds,43.0775128,-89.3728834,organic,NA,NA,7,NA,4,NA,0,NA,1,NA,0,NA,2,NA,NA
1021e1ed-6a44-4554-ae3e-0ac281b8a0f2,5,2019-11-04T18:43:34Z,2019-11-04T18:43:51Z,2019-11-04T18:44:38Z,orchard,cloudy,gentle-breeze,FALSE,cool,I’m inside,5d72600c-5e83-43a4-9ba6-897df6d2a3f2,9 seconds,43.0660437823368,-89.4485413354168,organic,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/5d72600c-5e83-43a4-9ba6-897df6d2a3f2?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=d2c5af4b39311769e899318f4d63920e61f973e1091269f188cc00a4fb3843cf&X-Amz-SignedHeaders=host
3f9d035b-abf5-4c8a-ad0d-b84580a8cedc,6,2019-11-27T16:47:50Z,2019-11-27T16:52:53Z,2020-01-21T20:21:26Z,road-field-edge,cloudy,steady-wind,TRUE,cool,This is a test.,f574d34d-40d6-4068-b254-d4f0b3523eba,5 minutes,43.0736371873308,-89.4139454942265,conventional,NA,NA,7,NA,3,NA,1,NA,3,NA,2,NA,2,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f574d34d-40d6-4068-b254-d4f0b3523eba?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=b26623ad8792227886de86a6a1933736a3689d5bba4d22a5bf1d797c5b95b0d3&X-Amz-SignedHeaders=host
73218390-a567-40f4-a0c8-fc2ca7342454,2,2019-12-08T23:38:06Z,2019-12-08T23:38:25Z,2019-12-08T23:38:57Z,lawn-and-garden,cloudy,no-wind,TRUE,just-right,NA,ac782bc2-06e8-4e05-90a2-ed5313e3c6e0,17 seconds,43.10451406,-89.65597187,conventional,NA,NA,3,0,1,1,1,0,3,0,0,0,0,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/ac782bc2-06e8-4e05-90a2-ed5313e3c6e0?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=f16e310243b8df3b1d07ba65845e294fdc32fd1fff38e6905360369654bd00cd&X-Amz-SignedHeaders=host
1f115d92-e620-4741-bcb5-1dab838f3e96,33,2020-01-14T20:14:17Z,2020-01-14T20:19:17Z,2020-01-16T12:58:42Z,fruit-vegetable-field,cloudy,gentle-breeze,TRUE,hot,NA,e25c5615-a5e2-404c-a935-d122b95690f8,5 minutes,28.1629997,-81.6834283,organic,NA,NA,0,NA,13,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/e25c5615-a5e2-404c-a935-d122b95690f8?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=4eb553ef45292a6c7c56c8f682cc47858511251ce2c68a3e4ee04a460ae7b96f&X-Amz-SignedHeaders=host
349494cf-e55b-4923-9cad-bfadbd9a1409,33,2020-01-14T21:32:27Z,2020-01-14T21:37:27Z,2020-01-16T12:58:46Z,lawn-and-garden,cloudy,no-wind,TRUE,just-right,NA,93ba0ee4-6911-4ce5-8738-ed3eef28b1b9,5 minutes,28.5680993,-81.343814,organic,NA,NA,0,NA,15,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/93ba0ee4-6911-4ce5-8738-ed3eef28b1b9?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=1bdf201e3a65557b75c66d19c969bbb7e6edf4c2f2df733381cc0fc4cfb1b813&X-Amz-SignedHeaders=host
5a52342d-e2ec-4c02-8cb7-79434d869cd6,1,2020-02-27T02:55:44Z,2020-02-27T02:55:49Z,2020-02-27T02:55:54Z,orchard,sunny,gusty,NA,just-right,IT WINDY,81541310-7aec-4d3e-9fd3-0868fda2f316,4 seconds,38.5496664,-121.4354679,conventional,NA,NA,2,NA,2,NA,2,NA,1,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/81541310-7aec-4d3e-9fd3-0868fda2f316?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=5a143494a9128b1fdf37471f771330dfbf0cca280a1e0aa8355ced63a80e4b98&X-Amz-SignedHeaders=host
d7caa2d6-a984-48a4-aa07-7baecfaab723,1,2020-02-27T03:10:41Z,2020-02-27T03:11:04Z,2020-02-27T03:11:21Z,prairie,sunny,gusty,NA,just-right,NA,8f0c7796-2dba-423d-9b95-3cee0e60d5a5,15 seconds,38.54962726,-121.4356433,organic,NA,Backyard prairie,4,13,2,5,1,0,1,0,2,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/8f0c7796-2dba-423d-9b95-3cee0e60d5a5?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=9d5c4b7aa585ffa795682163c3954d4850801597f2d190838689da5eedeea211&X-Amz-SignedHeaders=host
6e37604e-5e18-42c3-86fd-e9cab1b8a4b0,1,2020-02-28T00:40:58Z,2020-02-28T00:41:11Z,2020-02-28T00:41:36Z,road-field-edge,sunny,no-wind,NA,just-right,NA,f560dcd4-aa93-4ad7-a82e-4befc9ce9f9a,12 seconds,37.7762774890641,-122.458693720514,conventional,NA,tim,2,NA,2,NA,0,NA,3,NA,1,NA,2,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f560dcd4-aa93-4ad7-a82e-4befc9ce9f9a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=c984493939b0243ed13461dded7d5e0af6aad7f55262c3a209f2c62fd9b07769&X-Amz-SignedHeaders=host
cafa5fce-40cc-43c2-8340-b07f33305145,1,2020-03-02T21:39:26Z,2020-03-02T21:39:37Z,2020-03-02T21:39:53Z,orchard,sunny,gusty,NA,just-right,NA,NA,10 seconds,37.785834,-122.406417,conventional,apple,Backyard prairie,3,NA,1,NA,1,NA,1,NA,0,NA,1,NA,NA
ef50dcca-59be-4717-a15a-78f62a9242c8,1,2020-03-31T01:10:54Z,2020-03-31T01:11:10Z,2020-03-31T01:11:34Z,orchard,sunny,gentle-breeze,NA,just-right,this orchard is huge,fce298f5-dfe1-44ae-a0e6-755d0f2fde5b,14 seconds,38.5498193605231,-121.43560943205,conventional,apple,super orchard,4,0,5,11,2,0,5,2,1,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/fce298f5-dfe1-44ae-a0e6-755d0f2fde5b?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=7831f2cfdbbb1e0d867afb8c2c1d2b8a8f24f78f6a498ed508c2d1c41f05b686&X-Amz-SignedHeaders=host
0688828d-4630-413d-a6c3-6d79c1de7404,1,2020-04-01T23:52:30Z,2020-04-01T23:57:30Z,2020-04-01T23:58:18Z,lawn-and-garden,sunny,no-wind,NA,just-right,Actually there was a gentle breeze,db6fdd6d-570d-4a38-ab81-637f247c3045,5 minutes,38.54949561,-121.43556286,organic,Blueberry,Sacramento Backyard,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/db6fdd6d-570d-4a38-ab81-637f247c3045?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=b37228fc840aecca2c81728c3bb00d35a8ab554b628e6b991076e77842a38942&X-Amz-SignedHeaders=host
89664e3e-6cb5-40d1-a7b8-a22beac611c0,1,2020-04-05T22:48:07Z,2020-04-05T22:48:12Z,2020-04-05T22:48:46Z,road-field-edge,sunny,steady-wind,NA,cool,NA,13bfc177-94d7-4337-be76-49b3d54e47e4,3 seconds,38.54954299,-121.43552825,conventional,NA,NA,0,0,0,0,0,0,2,0,0,42,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/13bfc177-94d7-4337-be76-49b3d54e47e4?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=d2075e60bf6a4b3eba5a4d742f65b45fb084ece2dfad680d831659ca776953cb&X-Amz-SignedHeaders=host
a47cce40-ea16-402d-9b3d-27363e58bbb2,88,2020-04-05T22:59:13Z,2020-04-05T22:59:49Z,2020-04-05T23:00:24Z,orchard,rainy,gusty,TRUE,cool,NA,73a4a36b-84af-4fc3-a290-4094656785be,34 seconds,38.5494966333743,-121.435191954634,organic,special crops,jeremys house,2,NA,0,NA,1,NA,0,NA,1,NA,4,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/73a4a36b-84af-4fc3-a290-4094656785be?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=afa74d379175e7bc0c078b44a0521404f9a68ed1feb1646b9d6064b1b9e1604c&X-Amz-SignedHeaders=host
a5e0066e-eb63-4cbc-ad00-c875d9ca12a2,6,2020-04-07T16:27:40Z,2020-04-07T16:32:40Z,2020-04-07T16:55:38Z,lawn-and-garden,sunny,gentle-breeze,NA,just-right,NA,f7b70731-57f1-492e-bb5a-9b361ce8c3fe,5 minutes,43.0732431881351,-89.4459728945442,unknown,none,My Home,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f7b70731-57f1-492e-bb5a-9b361ce8c3fe?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=f4bff74f7aa77f1080898601d0a864d1af355fe20f0a1b308668db9a16c42dc7&X-Amz-SignedHeaders=host
f72e25ed-120e-4b0e-b828-d520f48cf490,6,2020-04-07T16:36:56Z,2020-04-07T16:41:57Z,2020-04-07T16:56:41Z,lawn-and-garden,sunny,gentle-breeze,NA,just-right,NA,e43844c2-09c2-451b-8c74-8111e8810c14,5 minutes,43.0733132276981,-89.4459788588128,unknown,none,My Home,0,NA,0,NA,5,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/e43844c2-09c2-451b-8c74-8111e8810c14?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=55d85a0ddcc8908e858d1f0fca2e355e72f4603aed35677aaeb7368d2e1ef873&X-Amz-SignedHeaders=host
b3d77e21-10b4-46f6-ad7d-170ee6f1d1d7,69,2020-05-02T18:27:04Z,2020-05-02T18:32:24Z,2020-05-03T14:05:35Z,road-field-edge,cloudy,steady-wind,NA,just-right,honeybee should be 0 l cannot change it to 0,aaa292e1-b75c-4372-99ca-859419c21072,5 minutes,42.7789940172806,-90.3280658461154,organic,NA,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/aaa292e1-b75c-4372-99ca-859419c21072?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=809a4a1566e729a33ff3d50ae46d9c0c540d7966b33e38e1c3f51e6fcad00631&X-Amz-SignedHeaders=host
1137ab66-0f8c-4103-b594-6c1cd282c912,69,2020-05-03T13:59:49Z,2020-05-03T14:04:54Z,2020-05-16T19:42:44Z,road-field-edge,sunny,no-wind,NA,just-right,NA,37d6a8ef-cea6-4d4f-acc8-11c9d5e85a57,5 minutes,42.7775819599628,-90.3284562751651,organic,NA,NA,0,0,6,0,0,0,0,0,1,0,1,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/37d6a8ef-cea6-4d4f-acc8-11c9d5e85a57?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=0a32bd664b332687fff1d9d25477187c35c607622919626667f2306f7f3d33ab&X-Amz-SignedHeaders=host
013a64a1-fa2a-492e-a9ec-71b0dced4656,69,2020-05-03T18:11:51Z,2020-05-03T18:19:11Z,2020-05-16T22:01:07Z,road-field-edge,sunny,gentle-breeze,NA,just-right,NA,c1d493bf-8991-4095-a409-ef49fa823307,5 minutes,42.777578481473,-90.328350327909,organic,NA,NA,0,NA,3,NA,0,NA,1,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/c1d493bf-8991-4095-a409-ef49fa823307?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=7ad37fb49418e09a5b01f29aa70dc0b2d1821d393425892622c319e5ec062285&X-Amz-SignedHeaders=host
70be3b2d-6c3c-4263-9364-d3a55c784302,1,2020-05-09T19:40:59Z,2020-05-09T19:41:05Z,2020-05-09T19:41:32Z,prairie,cloudy,steady-wind,TRUE,hot,NA,1c8074e9-f753-4031-afe6-d44954de413c,5 seconds,38.5499031991173,-121.43545607208,conventional,NA,NA,2,NA,3,NA,0,NA,1,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/1c8074e9-f753-4031-afe6-d44954de413c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=0b9e77b0c77295f30a3a5a86adbaccd3cdbeb816c165e5b2882dc64f5c273791&X-Amz-SignedHeaders=host
8bfe5ad3-a5c6-4859-a392-01c1661e8ee1,6,2020-05-12T18:50:17Z,2020-05-12T18:55:17Z,2020-05-13T21:35:58Z,orchard,sunny,no-wind,NA,just-right,tree is not quite in full bloom.,17b7d73a-de95-4ddd-a1ad-eee4bf12ae7f,5 minutes,43.0724138888414,-89.4492068795894,organic,apple,Lucia Crest Park,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/17b7d73a-de95-4ddd-a1ad-eee4bf12ae7f?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=a6d5fa76227dce837e9892608def9b813086b464bb8b0559654207653ccf206e&X-Amz-SignedHeaders=host
3f092c6b-4f20-4c1c-963a-e7a961198c5c,24,2020-05-12T18:50:24Z,2020-05-12T18:55:24Z,2020-05-13T21:54:42Z,orchard,sunny,gentle-breeze,NA,cool,NA,4ff55d4a-04da-4782-b854-2761096e12ba,5 minutes,43.0725956,-89.4486414,unknown,apple,Lucia Crest park,0,NA,0,NA,1,NA,5,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/4ff55d4a-04da-4782-b854-2761096e12ba?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=4664ac7df5c2ec1581c9edc7bd9c6af45c448545796e77e3059ec7104ecd7116&X-Amz-SignedHeaders=host
f7049c12-716a-41b3-ae6e-452d92bb7860,24,2020-05-12T18:57:47Z,2020-05-12T19:02:47Z,2020-05-13T21:55:18Z,orchard,sunny,gentle-breeze,NA,cool,NA,077ef715-1ac6-4bd4-a445-a096d49a8f7a,5 minutes,43.0725685,-89.4486477,unknown,Cherry,Lucia Crest park,0,0,11,0,1,2,2,0,0,0,2,0,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/077ef715-1ac6-4bd4-a445-a096d49a8f7a?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=a42abb023af6e07227d31ebb84f05cdb90f9f23d4c2bf934f85f7104779145e1&X-Amz-SignedHeaders=host
09eb2449-2964-47f1-8374-7083a82fc160,6,2020-05-12T18:58:14Z,2020-05-12T19:03:14Z,2020-05-13T21:37:24Z,orchard,sunny,no-wind,NA,just-right,full bloom!,c133cfee-d2e1-43ae-8d24-55ec539b088c,5 minutes,43.072518939225,-89.4488088160265,organic,cherry,Lucia Crest Park,0,NA,0,NA,6,NA,4,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/c133cfee-d2e1-43ae-8d24-55ec539b088c?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=0b8a5bf4c62e7079049eec49794e168958466d4231139955b54499f8baa6754e&X-Amz-SignedHeaders=host
2606108d-290c-43c2-b498-444b34dab15b,24,2020-05-12T19:04:51Z,2020-05-12T19:09:51Z,2020-05-13T21:55:43Z,orchard,sunny,gentle-breeze,NA,cool,NA,8387692b-3b68-4e11-a2c5-7379e6aa1ebb,5 minutes,43.0725966,-89.4486253,unknown,Plum,Lucia Crest park,0,NA,0,NA,0,NA,4,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/8387692b-3b68-4e11-a2c5-7379e6aa1ebb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=53a5eea5f77e23e6835463808177f09c3acb6a5327d95be57ca56ff0d0db16d3&X-Amz-SignedHeaders=host
5b00c542-c1d0-41c3-919d-58bc8f2700f0,6,2020-05-12T19:04:58Z,2020-05-12T19:09:59Z,2020-05-13T21:38:44Z,orchard,sunny,no-wind,NA,just-right,NA,860089bb-1eff-4a34-85ac-6c89ffdf128d,5 minutes,43.0724724079298,-89.4490557833694,organic,Plum,Lucia Crest Park,0,NA,0,NA,3,NA,1,NA,0,NA,4,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/860089bb-1eff-4a34-85ac-6c89ffdf128d?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=45ee95e4abd19dcac5bdefb20c050560c24d306556990ef30eaccf92b65267bf&X-Amz-SignedHeaders=host
819389a0-9ad4-4503-8385-966deab2a407,101,2020-05-13T15:31:58Z,2020-05-13T15:36:58Z,2020-05-22T22:56:33Z,orchard,sunny,gentle-breeze,NA,just-right,it got a little Gusty and the location is off by about a mile but I don't know how to fix it,94603e02-d220-47eb-8127-723b521adf4e,5 minutes,42.6040905,-89.3907194,conventional,apple,hill orchard,2,NA,11,NA,0,NA,0,NA,0,NA,1,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/94603e02-d220-47eb-8127-723b521adf4e?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=9b19e1c97d554e62270c899e7e396b8b404389168579ad12d5c84e4a9b6c681a&X-Amz-SignedHeaders=host
82f9ba24-fd4d-4a72-addf-2c6e9606a983,101,2020-05-13T17:09:33Z,2020-05-13T17:14:33Z,2020-05-22T22:56:33Z,orchard,sunny,steady-wind,NA,just-right,NA,d3fdbb3e-ab05-4361-9e89-62afd3e222bb,5 minutes,42.590628100000004,-89.4104963,conventional,apple,NA,0,NA,35,NA,2,NA,0,NA,0,NA,5,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/d3fdbb3e-ab05-4361-9e89-62afd3e222bb?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=69fa37fd55cf4acc1dd9ea5aedf003ec59d2377e947dd4d456ba1ebf23037da9&X-Amz-SignedHeaders=host
d8d878b3-3f92-4cd6-976e-40d8aac3fc1d,101,2020-05-13T17:17:21Z,2020-05-13T17:22:21Z,2020-05-22T22:56:34Z,orchard,sunny,gusty,NA,just-right,NA,f58980b1-c7b3-4741-a724-f594355c6418,5 minutes,42.5776385,-89.4424515,conventional,apple,behind the barn,0,NA,7,NA,0,NA,0,NA,0,NA,0,NA,https://bee-observations-app-pictures.s3.us-east-2.amazonaws.com/f58980b1-c7b3-4741-a724-f594355c6418?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARZWUGDQYAU4ZB5XM%2F20200629%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20200629T181539Z&X-Amz-Expires=604800&X-Amz-Signature=ee4f66abf26b2a842fb48d67ae271a897412f60b0c6bd439bb8272ddf873d853&X-Amz-SignedHeaders=host
